"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "BB515-A", "APC-A", "Time", "Event #"
41423.6,25647.7,114940,40500.2,33632.6,93724.2,164.113,455.825,1.48041,281
40246.7,21749.7,120216,53664.6,42255.9,100279,46.1117,335.6,1.48319,282
50184.5,26185.1,135904,69483,45103.6,113942,121.097,266.059,1.51054,286
60429.1,31240,138341,92537.2,65049.6,115594,189.528,508.046,1.52162,288
52164,27872.6,130882,78074.1,54931.2,110067,174.397,307.524,1.52837,289
34110.3,18795.7,124299,53665.3,36382.7,107240,79.9554,410.6,1.52929,291
48678.9,28591.8,121649,54926.6,43214.1,98398.4,67.6752,344.589,1.53606,293
41080.6,22366,119769,47497.1,37944.2,97434.5,45.0447,562.247,1.55036,295
63148.5,31599.9,133347,93135.1,67599.1,111496,66.0903,567.895,1.57027,297
40111,20127.1,128804,73060,51958.2,111283,114.368,415.153,1.57056,298
28426.3,16478,126897,77205.3,51741.4,116943,110.071,413.395,1.57176,299
31009.6,19103.1,113650,47692.1,34339.2,103702,131.117,1072.5,1.57778,301
36637.5,18751.1,124408,61341.8,49425.4,100782,135.223,666.111,1.57877,302
63758.4,34303.4,134527,69293.2,47688.1,111288,122.314,1260.37,1.58024,303
71345.3,38848.8,130468,64553.3,42208.7,108044,123.067,426.413,1.59293,306
80238,41199,132430,77811.4,54729.9,110576,92.9656,782.495,1.5972,307
63923.1,33577.5,135246,64901,44896.8,110077,88.0102,372.496,1.59895,308
38375,21266.6,118313,51380,39303.4,99504,130.827,397.017,1.60009,309
20004.8,10774.6,114814,51680.8,37304.7,104898,79.7801,347.424,1.61148,310
49920.6,28485.4,121501,34776.8,25182.5,97384.1,71.1281,300.214,1.61431,311
36186.5,19855.7,121865,54429,33789,107339,155.249,237.41,1.62064,312
60807.9,36620.9,121764,47031.7,37746.5,95944.9,63.8375,269.848,1.62928,313
25848.2,13844,113869,48256.4,33586.6,102595,144.236,623.433,1.62932,314
