sar,type,mean,sigma
6.81489555996728,peripheral,3,40
6.815643168924364,uniform,15,12
6.816016427952404,uniform,29,31
6.816035267854096,bimodal,2,1
6.817727443442231,peripheral,2,14
6.818176828267977,bimodal,2,32
6.818418054198742,uniform,50,18
6.818523027552613,peripheral,10,13
6.818549228548003,peripheral,9,17
6.819499876427945,bimodal,21,18
6.820472390602797,bimodal,27,37
6.820625481732874,bimodal,18,14
6.8208023822454065,uniform,32,23
6.821489736354831,peripheral,7,50
6.821939954533643,bimodal,12,28
6.823018607042336,bimodal,33,2
6.823203650677133,bimodal,32,6
6.8237293260967276,central,0,13
6.824540913361709,uniform,6,39
6.824977279953199,peripheral,6,19
6.825001138441926,uniform,49,3
6.825048694147979,peripheral,15,2
6.827105965960557,uniform,31,29
6.8285840819915835,bimodal,30,37
6.828704838102045,peripheral,17,28
6.829036590044111,bimodal,35,28
6.829292498974302,bimodal,42,38
6.829602996794012,peripheral,5,33
6.829870218124964,bimodal,28,23
6.8303997569370685,bimodal,23,24
6.830516072714432,uniform,44,5
6.831237814565631,peripheral,38,39
6.831441306069187,uniform,46,25
6.831516238198729,uniform,46,13
6.831627490987743,bimodal,17,4
6.832782805381225,peripheral,14,42
6.83279358099735,peripheral,1,32
6.832825515024986,bimodal,44,15
6.832944574693772,bimodal,30,16
6.833657141177737,uniform,7,14
6.835352564480435,uniform,32,30
6.835635494320111,bimodal,33,1
6.835778926388156,bimodal,35,42
6.835996400744709,peripheral,27,38
6.836533845092035,bimodal,10,23
6.837955283346775,bimodal,4,14
6.83811325291898,bimodal,4,25
6.83913344482608,uniform,22,1
6.8404778351623685,uniform,48,12
6.84096953418327,uniform,33,11
6.841016446335251,uniform,15,49
6.841375123700118,uniform,36,20
6.842494331538473,bimodal,42,41
6.842554578838778,peripheral,35,32
6.842925876662619,peripheral,14,40
6.843110852579477,peripheral,25,16
6.843551131853481,uniform,49,6
6.843840602529985,bimodal,21,39
6.8440276097702615,uniform,32,7
6.844058910631325,uniform,41,13
6.84430449347989,peripheral,27,32
6.844328542268426,peripheral,25,39
6.845207868153836,uniform,31,13
6.845241198109424,uniform,3,34
6.845405129814653,uniform,11,7
6.845409838378842,peripheral,13,31
6.8458137791282905,peripheral,9,35
6.846608542387514,uniform,34,46
6.8466247357223935,peripheral,30,10
6.846806961238865,peripheral,47,15
6.847132081999365,uniform,34,48
6.847662328393984,bimodal,47,18
6.847818273062767,peripheral,7,19
6.848492279460012,bimodal,47,28
6.848923163651578,bimodal,25,38
6.848992446883205,uniform,42,1
6.849028080984545,central,0,50
6.8491457150330115,uniform,8,12
6.849530371156326,bimodal,5,21
6.849630233482149,bimodal,22,16
6.849886650326956,central,0,49
6.849972793400359,peripheral,32,15
6.850163779213643,peripheral,11,37
6.850272015947371,peripheral,13,39
6.850423859850273,bimodal,9,20
6.850778742175127,uniform,29,34
6.85101393761615,bimodal,27,13
6.8515330038357485,uniform,15,29
6.8517505414494195,uniform,19,8
6.852524354445472,peripheral,47,28
6.85255735292347,peripheral,19,44
6.852954909416773,peripheral,3,29
6.853265575874897,bimodal,23,13
6.853621601050957,peripheral,29,49
6.853771543588815,peripheral,34,42
6.854602525248948,bimodal,5,26
6.854998911139439,bimodal,4,12
6.855428869907916,bimodal,15,2
6.855803807031787,bimodal,28,30
6.8561563727795,peripheral,26,15
6.856397686119777,bimodal,4,42
6.856906354824517,uniform,37,26
6.857299766929446,bimodal,32,30
6.857596270195593,bimodal,28,50
6.8580383464827435,uniform,5,42
6.85844492691385,uniform,49,2
6.859568956389282,bimodal,11,14
6.860232544348241,bimodal,45,18
6.8604235303534775,uniform,16,42
6.860447096432261,bimodal,31,9
6.8604578177611675,peripheral,46,31
6.860712683487341,uniform,20,1
6.861725689523737,uniform,41,50
6.8623027374032475,bimodal,25,33
6.862346191792495,uniform,22,38
6.862607226697186,peripheral,27,19
6.86293177838139,uniform,12,8
6.862985771504679,uniform,29,45
6.863642021765459,bimodal,15,46
6.863752167259969,bimodal,13,43
6.86419324468425,uniform,5,38
6.8648028850343525,uniform,41,20
6.86491573755574,bimodal,48,16
6.8654042550635435,bimodal,24,26
6.866306939541004,peripheral,14,50
6.866309315032106,peripheral,38,37
6.866505871255546,peripheral,37,45
6.866951883565,bimodal,15,38
6.8671395573200735,peripheral,11,25
6.867741118212785,uniform,32,29
6.868571798178881,bimodal,7,46
6.868586313433176,uniform,17,41
6.869610002181472,uniform,18,41
6.869766012419498,uniform,16,24
6.870186718150445,bimodal,8,29
6.870885722998029,peripheral,33,28
6.871144484681188,uniform,23,14
6.872553614272428,peripheral,5,13
6.872582240541408,uniform,9,8
6.872604324075002,peripheral,39,23
6.8727715033379875,bimodal,9,37
6.873130298421573,bimodal,11,25
6.873320764186113,peripheral,12,27
6.873362700058628,bimodal,2,7
6.873410737141176,peripheral,48,48
6.873785065179462,uniform,13,18
6.874021948866995,peripheral,29,9
6.874169934936861,uniform,45,46
6.87420020962303,bimodal,48,13
6.874406221057052,bimodal,46,17
6.874678128405323,peripheral,3,46
6.874780140454208,uniform,10,10
6.875815451131153,uniform,8,27
6.876194257932899,peripheral,33,32
6.876288112081523,peripheral,39,31
6.876387210065187,peripheral,39,13
6.87717144692135,bimodal,9,39
6.877388464458136,peripheral,25,21
6.877502126747381,uniform,49,15
6.87802091450994,bimodal,19,17
6.878316090125217,peripheral,47,41
6.878321151102636,uniform,13,6
6.8789649442595975,peripheral,5,22
6.8794466900083195,bimodal,23,18
6.880142869102596,peripheral,48,40
6.880837598319974,peripheral,38,8
6.881044285783949,bimodal,17,14
6.882358656845399,uniform,8,30
6.883580406788525,bimodal,44,32
6.883970639034599,peripheral,14,2
6.884118849873574,uniform,4,15
6.88435981849714,uniform,32,50
6.885905238464413,uniform,42,3
6.885964442973774,uniform,39,18
6.886074746357175,bimodal,14,46
6.886261259936196,uniform,20,4
6.886620057185401,uniform,10,12
6.887190945913565,uniform,49,24
6.8872604380735085,peripheral,31,39
6.887967869576479,peripheral,12,38
6.888267375157377,bimodal,17,43
6.888460929168462,bimodal,10,38
6.8885674181782885,bimodal,12,8
6.889041567238627,uniform,5,46
6.889233928800344,peripheral,32,43
6.889394499685528,peripheral,32,41
6.889421566459915,peripheral,13,29
6.889489263122528,uniform,19,41
6.89019787059774,uniform,11,31
6.890725987481534,peripheral,50,49
6.890846105271125,peripheral,7,24
6.8910693994518395,uniform,32,35
6.891294854293338,bimodal,39,40
6.89178332563347,uniform,45,14
6.8922447426428635,uniform,50,46
6.892452619302509,peripheral,41,50
6.893146298549777,uniform,33,9
6.8933548732325685,bimodal,23,25
6.894127378463932,peripheral,13,12
6.894288935326409,bimodal,45,35
6.894870047642729,bimodal,41,36
6.895218737727393,peripheral,15,6
6.895349930885907,uniform,2,35
6.895467665324436,peripheral,31,30
6.895527395203535,bimodal,20,29
6.895545652901928,uniform,5,15
6.895624838168175,bimodal,24,44
6.896030537452751,bimodal,39,45
6.89621539052971,uniform,42,19
6.896536690733613,bimodal,50,47
6.8966012240727,bimodal,33,42
6.896707210970304,bimodal,27,16
6.897735524520053,peripheral,20,24
6.8979443052680205,uniform,43,41
6.897944910505565,uniform,6,15
6.898104158858227,peripheral,24,37
6.898680865217134,bimodal,47,26
6.899122423653571,bimodal,19,13
6.899391750802044,bimodal,8,17
6.89960085337393,uniform,17,29
6.899804316370678,uniform,46,18
6.899856485841943,peripheral,13,45
6.900126534809733,peripheral,24,21
6.900155947956909,bimodal,31,33
6.900702513531483,peripheral,15,8
6.90070898209364,bimodal,25,45
6.900811896723284,bimodal,46,19
6.901524267758662,bimodal,4,35
6.901574155440172,peripheral,24,44
6.901857675695726,uniform,30,26
6.901884268027459,uniform,23,4
6.902377213446529,bimodal,40,20
6.902391993395289,uniform,38,25
6.902558434232434,peripheral,23,39
6.902599514208847,uniform,45,3
6.902997206240845,bimodal,35,32
6.903380758711799,peripheral,13,7
6.9039879531692065,bimodal,7,44
6.904296383902815,uniform,36,8
6.905358807567614,bimodal,15,10
6.905362009685368,peripheral,9,47
6.905522401290751,uniform,8,50
6.905898777119375,peripheral,14,12
6.9063948248004055,peripheral,2,31
6.907103643144294,peripheral,38,18
6.907297765597079,peripheral,40,43
6.907968182292247,uniform,14,27
6.907973425714356,uniform,9,28
6.908117227542179,uniform,14,41
6.9090713201478176,bimodal,48,41
6.9097300475282735,peripheral,10,11
6.909825470717696,peripheral,36,45
6.910360745503936,central,0,11
6.9105206396138135,bimodal,48,26
6.9105444636684,bimodal,15,20
6.91089520671874,peripheral,31,34
6.911548007606359,uniform,37,42
6.91155688239167,uniform,17,26
6.911577621941791,uniform,8,34
6.913032082855617,uniform,20,37
6.913044289634133,peripheral,12,15
6.913441829966181,peripheral,14,32
6.914716384397981,bimodal,15,33
6.9158788382740655,uniform,23,48
6.9159998102567295,bimodal,27,34
6.916016706007256,uniform,39,39
6.91620754488616,peripheral,49,21
6.916954353619873,bimodal,32,1
6.91695760021053,uniform,35,16
6.917637143313892,peripheral,21,30
6.9188037908596325,uniform,30,27
6.918821018524166,uniform,22,47
6.9190306549363285,peripheral,12,25
6.919094334341571,uniform,37,9
6.919461901972871,peripheral,11,33
6.919904778353907,bimodal,34,50
6.919927525103207,uniform,3,13
6.9202568991087245,uniform,33,21
6.92054183483632,uniform,48,45
6.920625975811738,uniform,5,11
6.920667375739755,bimodal,17,11
6.9213921666492375,peripheral,13,18
6.921450754819878,peripheral,5,32
6.921457084925789,peripheral,13,28
6.922633044598927,uniform,15,40
6.922682768281667,peripheral,20,8
6.922985773109045,bimodal,47,29
6.9231837180532345,peripheral,13,10
6.92334542600908,uniform,13,27
6.923985880756843,uniform,21,33
6.924745420475849,uniform,10,33
6.9249418100336655,peripheral,35,25
6.925647043910005,uniform,45,7
6.9256913762939245,peripheral,10,23
6.92698671515572,peripheral,10,28
6.92702318996251,peripheral,2,1
6.927067612843105,uniform,48,28
6.927115045715736,peripheral,3,39
6.927164621997351,bimodal,16,11
6.927262098540512,bimodal,30,33
6.927533959509735,bimodal,23,10
6.927938725445079,uniform,9,25
6.928973331333092,uniform,36,46
6.929602604987945,peripheral,7,8
6.9298215143800705,peripheral,26,40
6.930657606320372,uniform,40,1
6.930684464336201,bimodal,44,46
6.930771977603894,uniform,11,44
6.931331918265015,bimodal,27,17
6.9313715403963965,bimodal,33,9
6.932086761915147,bimodal,7,40
6.9321690329263665,bimodal,10,40
6.932308251106034,peripheral,16,20
6.9326697579814995,uniform,38,35
6.933496455041406,bimodal,49,7
6.9337747896210615,uniform,21,40
6.934049119930904,uniform,29,27
6.934211515273357,bimodal,15,19
6.934469135939602,bimodal,31,47
6.934968341233505,uniform,16,50
6.935904618587633,bimodal,10,39
6.9359054850571695,peripheral,9,37
6.936030504912157,bimodal,11,23
6.936497524445875,peripheral,13,26
6.9368519888734115,bimodal,30,22
6.9369185529712585,bimodal,27,30
6.9369912917585825,bimodal,35,20
6.937007295482492,bimodal,35,39
6.937772189979752,bimodal,27,38
6.938025362952101,bimodal,3,12
6.938208571747717,bimodal,35,21
6.938909693446132,uniform,17,10
6.939125949223064,peripheral,42,43
6.939269662372064,bimodal,3,41
6.939318349970621,uniform,13,25
6.939446330906966,bimodal,1,29
6.940405424560898,bimodal,19,40
6.940618253849912,peripheral,31,16
6.941023266566328,bimodal,5,29
6.941199679358281,bimodal,14,17
6.941412175734557,peripheral,24,46
6.941619432435859,bimodal,3,13
6.94203368692392,uniform,18,39
6.942061451124163,peripheral,33,40
6.94226048192259,uniform,11,29
6.94233853444348,bimodal,40,31
6.942416845896783,peripheral,33,46
6.942534549099508,peripheral,30,18
6.942627066739944,peripheral,8,49
6.943612038250992,peripheral,11,1
6.944299994871858,uniform,17,9
6.944869213140464,peripheral,35,50
6.945094165167262,bimodal,19,39
6.945113820471327,peripheral,34,37
6.945524307927228,uniform,13,29
6.945942844219304,uniform,27,25
6.946250289934346,uniform,7,11
6.94661537038523,peripheral,11,22
6.946659445976203,uniform,23,40
6.946766868604953,uniform,32,31
6.946804884546445,uniform,33,8
6.947018980739155,uniform,11,9
6.9472164651799115,uniform,37,35
6.947276934450908,bimodal,18,39
6.947793907015575,uniform,33,48
6.948206139817258,peripheral,37,18
6.948390907257377,uniform,24,48
6.948583008967323,uniform,21,4
6.948858765447707,uniform,49,22
6.949677981943963,uniform,1,12
6.949904373324408,uniform,48,9
6.950138290102694,uniform,22,36
6.951073027259618,uniform,7,36
6.951208623128314,bimodal,29,1
6.951501287998934,bimodal,40,49
6.951509753563314,bimodal,1,47
6.951817470816574,uniform,22,37
6.952057350777004,bimodal,16,39
6.953100861040774,uniform,44,33
6.953134822913903,uniform,8,49
6.953164268254831,uniform,48,1
6.953473717051853,bimodal,32,29
6.95361885316487,uniform,24,44
6.953846290406587,peripheral,21,47
6.954593565655516,peripheral,26,24
6.954773882019486,bimodal,42,9
6.955098181379525,peripheral,34,10
6.955124664709078,peripheral,25,40
6.955319233254748,uniform,41,19
6.955580806293097,uniform,24,7
6.955591294712588,uniform,3,29
6.955994666029114,peripheral,16,8
6.957140512168045,peripheral,44,14
6.957267618189938,peripheral,24,20
6.957580375293977,bimodal,37,26
6.957699828658375,uniform,4,16
6.957810400737172,uniform,44,36
6.957990439371998,peripheral,15,5
6.958331468154528,central,0,10
6.958720151250376,bimodal,32,22
6.959255834389584,peripheral,1,14
6.959377405967525,peripheral,29,10
6.959383521761476,uniform,47,16
6.959389050549634,peripheral,15,44
6.9597068283645305,bimodal,46,1
6.960762119072939,peripheral,43,29
6.961220096833333,uniform,34,16
6.9612405783025775,central,0,2
6.961251526977301,uniform,14,26
6.961642410688972,peripheral,50,6
6.96182930677243,bimodal,39,48
6.962288755478291,peripheral,34,4
6.962694266394356,peripheral,6,43
6.962861783552281,uniform,9,41
6.963079574725776,peripheral,32,12
6.963435603316418,uniform,43,14
6.963451521967925,bimodal,6,19
6.963545456744799,uniform,9,35
6.9636387922227785,peripheral,13,15
6.963917089241849,uniform,31,43
6.963924182941,peripheral,33,11
6.964085365854948,uniform,18,37
6.964274204243167,uniform,37,43
6.96494261916949,bimodal,16,49
6.965021378007617,bimodal,9,12
6.965116056069663,bimodal,24,40
6.965633770697746,uniform,1,46
6.965870528623315,peripheral,45,11
6.966066742659407,bimodal,5,44
6.966440354041009,bimodal,17,38
6.9665621552537536,uniform,34,29
6.9667891270636595,uniform,7,44
6.9671245664636166,peripheral,9,23
6.9673973613151166,bimodal,6,1
6.967639635912533,peripheral,31,18
6.969155157516616,bimodal,11,39
6.969210202347635,bimodal,16,16
6.969255090394167,peripheral,42,44
6.96994769500895,peripheral,27,14
6.96997733870719,peripheral,20,27
6.970209780429407,uniform,4,26
6.97047163630552,uniform,19,11
6.970809828911542,uniform,42,29
6.971350218726781,peripheral,47,2
6.971413086951583,uniform,17,35
6.971525843790713,bimodal,34,24
6.971932684552185,peripheral,13,43
6.971997848137157,uniform,46,33
6.972181914499499,bimodal,10,17
6.972864958908457,bimodal,22,22
6.973015015710621,bimodal,46,50
6.9736505629608345,bimodal,16,44
6.974141272096153,bimodal,22,50
6.974485541244036,uniform,27,49
6.97449422666771,peripheral,38,47
6.974534994709819,uniform,41,35
6.974680111833079,bimodal,20,42
6.974723626061045,uniform,1,31
6.974869546942782,uniform,8,20
6.974943641785243,peripheral,4,24
6.975278988161464,uniform,11,11
6.975351640340123,uniform,6,9
6.975424201870495,uniform,47,33
6.9754431276976225,peripheral,26,29
6.975539892759184,bimodal,16,32
6.975666318044037,bimodal,31,50
6.9757522154699325,peripheral,10,21
6.97585904936008,uniform,15,16
6.975929336027049,peripheral,45,26
6.975962764116101,bimodal,47,9
6.976150489858868,bimodal,12,29
6.978809098957116,bimodal,7,6
6.978873179477669,peripheral,2,16
6.979235834024054,uniform,13,15
6.979857221232428,uniform,9,12
6.980417292473876,peripheral,20,48
6.980479992440044,uniform,27,47
6.980598079175625,peripheral,44,48
6.980781837988,uniform,46,10
6.98125858914718,bimodal,30,20
6.981328076841529,uniform,41,17
6.981518918950357,bimodal,1,50
6.981671962306567,bimodal,5,10
6.981685479511138,bimodal,30,18
6.982169224756475,uniform,1,41
6.983147494663057,bimodal,15,26
6.9831676016698605,bimodal,18,25
6.983624176834373,uniform,37,27
6.983625025876751,peripheral,15,9
6.983974804121203,uniform,21,12
6.984016720465332,uniform,41,4
6.984579960679964,uniform,21,28
6.984683677337815,bimodal,41,38
6.984869671983315,uniform,3,1
6.985038579929897,uniform,44,50
6.985292203650475,uniform,48,23
6.985545025921123,bimodal,31,16
6.985735916079652,peripheral,46,40
6.9858205005302025,peripheral,14,39
6.9859448525660826,uniform,6,36
6.986775557972771,peripheral,27,29
